,a,b,e,c,d
43201,3,0,7,3,1
43202,3,0,7,3,1
43203,3,0,7,3,1
43204,3,0,7,3,1
43205,3,0,7,3,1
43206,3,0,7,3,1
43207,3,0,7,3,1
43208,3,0,7,3,1
43209,3,0,7,3,1
43210,3,0,7,3,1
43211,3,0,7,3,1
43212,3,0,7,3,1
43213,3,0,7,3,1
43214,3,0,7,3,1
43215,3,0,7,3,1
43216,3,0,7,3,1
43217,3,0,7,3,1
43218,3,0,7,3,1
43219,3,0,7,3,1
43220,3,0,7,3,1
43221,3,0,7,3,1
43222,3,0,7,3,1
43223,3,0,7,3,1
43224,3,0,7,3,1
43225,3,0,7,3,1
43226,3,0,7,3,1
43227,3,0,7,3,1
43228,3,0,7,3,1
43229,3,0,7,3,1
43230,3,0,7,3,1
43231,3,0,7,3,1
43232,3,0,7,3,1
43233,3,0,7,3,1
43234,3,0,7,3,1
43235,3,0,7,3,1
43236,3,0,7,3,1
43237,3,0,7,3,1
43238,3,0,7,3,1
43239,3,0,7,3,1
43240,3,0,7,3,1
43241,3,0,7,3,1
43242,3,0,7,3,1
43243,3,0,7,3,1
43244,3,0,7,3,1
43245,3,0,7,3,1
43246,3,0,7,3,1
43247,3,0,7,3,1
43248,3,0,7,3,1
43249,3,0,7,3,1
43250,3,0,7,3,1
43251,3,0,7,3,1
43252,3,0,7,3,1
43253,3,0,7,3,1
43254,3,0,7,3,1
43255,3,0,7,3,1
43256,3,0,7,3,1
43257,3,0,7,3,1
43258,3,0,7,3,1
43259,3,0,7,3,1
43260,3,0,7,3,1
43261,3,0,7,3,1
43262,3,0,7,3,1
43263,3,0,7,3,1
43264,3,0,7,3,1
43265,3,0,7,3,1
43266,3,0,7,3,1
43267,3,0,7,3,1
43268,3,0,7,3,1
43269,3,0,7,3,1
43270,3,0,7,3,1
43271,3,0,7,3,1
43272,3,0,7,3,1
43273,3,0,7,3,1
43274,3,0,7,3,1
43275,3,0,7,3,1
43276,3,0,7,3,1
43277,3,0,7,3,1
43278,-9,0,7,-9,1
43279,-9,0,7,-9,1
43280,-9,0,7,-9,1
43281,-9,0,7,-9,1
43282,-9,0,7,-9,1
43283,-9,0,7,-9,1
43284,-9,0,7,-9,1
43285,-9,0,7,-9,1
43286,-9,0,7,-9,1
43287,-9,0,7,-9,1
43288,-9,0,7,-9,1
43289,-9,0,7,-9,1
43290,-9,0,7,-9,1
43291,-9,0,7,-9,1
43292,-9,0,7,-9,1
43293,-9,0,7,-9,1
43294,-9,0,7,-9,1
43295,-9,0,7,-9,1
43296,-9,0,7,-9,1
43297,-9,0,7,-9,1
43298,-9,0,7,-9,1
43299,-9,0,7,-9,1
43300,-9,0,7,-9,1
43301,-9,0,7,-9,1
43302,-9,0,7,-9,1
43303,-9,0,7,-9,1
43304,-9,0,7,-9,1
43305,-9,0,7,-9,1
43306,-9,0,7,-9,1
43307,-9,0,7,-9,1
43308,-9,0,7,-9,1
43309,-9,0,7,-9,1
43310,-9,0,7,-9,1
43311,-9,0,7,-9,1
43312,-9,0,7,-9,1
43313,-9,0,7,-9,1
43314,-9,0,7,-9,1
43315,-9,0,7,-9,1
43316,-9,0,7,-9,1
43317,-9,0,7,-9,1
43318,-9,0,7,-9,1
43319,-9,0,7,-9,1
43320,-9,0,7,-9,1
43321,-9,0,7,-9,1
43322,-9,0,7,-9,1
43323,-9,0,7,-9,1
43324,-9,0,7,-9,1
43325,-9,0,7,-9,1
43326,-9,0,7,-9,1
43327,-9,0,7,-9,1
43328,-9,0,7,-9,1
43329,-9,0,7,-9,1
43330,-9,0,7,-9,1
43331,-9,0,7,-9,1
43332,-9,0,7,-9,1
43333,-9,0,7,-9,1
43334,-9,0,7,-9,1
43335,0,0,-9,0,1
43336,0,0,-9,0,1
43337,0,0,-9,0,1
43338,0,0,-9,0,1
43339,0,0,-9,0,1
43340,0,0,-9,0,1
43341,0,0,-9,0,1
43342,0,0,-9,0,1
43343,0,0,-9,0,1
43344,0,0,-9,0,1
43345,0,0,-9,0,1
43346,0,0,-9,0,1
43347,0,0,-9,0,1
43348,0,0,-9,0,1
43349,0,0,-9,0,1
43350,0,0,-9,0,1
43351,0,0,-9,0,1
43352,0,0,-9,0,1
43353,0,0,-9,0,1
43354,0,0,-9,0,1
43355,0,0,-9,0,1
43356,0,0,-9,0,1
43357,0,0,-9,0,1
43358,0,0,-9,0,1
43359,0,0,-9,0,1
43360,0,0,-9,0,1
43361,0,0,-9,0,1
43362,0,0,-9,0,1
43363,0,0,-9,0,1
43364,0,0,-9,0,1
43365,0,0,-9,0,1
43366,0,0,-9,0,1
43367,0,0,-9,0,1
43368,0,0,-9,0,1
43369,0,0,-9,0,1
43370,0,0,-9,0,1
43371,0,0,-9,0,1
43372,0,0,-9,0,1
43373,0,0,-9,0,1
43374,0,0,-9,0,1
43375,0,0,-9,0,1
43376,0,0,-9,0,1
43377,3,0,-5,3,1
43378,3,0,-5,3,1
43379,3,0,-5,3,1
43380,3,0,-5,3,1
43381,3,0,-5,3,1
43382,3,0,-5,3,1
43383,3,0,-5,3,1
43384,3,0,-5,3,1
43385,3,0,-5,3,1
43386,3,0,-5,3,1
43387,3,0,-5,3,1
43388,3,0,-5,3,1
43389,3,0,-5,3,1
43390,3,0,-5,3,1
43391,3,0,-5,3,1
43392,3,0,-5,3,1
43393,3,0,-5,3,1
43394,3,0,-5,3,1
43395,3,0,-5,3,1
43396,3,0,-5,3,1
43397,3,0,-5,3,1
43398,3,0,-5,3,1
43399,3,0,-5,3,1
43400,3,0,-5,3,1
43401,3,0,-5,3,1
43402,3,0,-5,3,1
43403,3,0,-5,3,1
43404,3,0,-5,3,1
43405,3,0,-5,3,1
43406,3,0,-5,3,1
43407,3,0,-5,3,1
43408,3,0,-5,3,1
43409,3,0,-5,3,1
43410,3,0,-5,3,1
43411,3,0,-5,3,1
43412,3,0,-5,3,1
43413,3,0,-5,3,1
43414,3,0,-5,3,1
43415,3,0,-5,3,1
43416,3,0,-5,3,1
43417,3,0,-5,3,1
43418,3,0,-5,3,1
43419,3,0,-5,3,1
43420,3,0,-5,3,1
43421,3,0,-5,3,1
43422,3,0,-5,3,1
43423,3,0,-5,3,1
43424,3,0,-5,3,1
43425,1,0,0,1,1
43426,1,0,0,1,1
43427,1,0,0,1,1
43428,1,0,0,1,1
43429,1,0,0,1,1
43430,1,0,0,1,1
43431,1,0,0,1,1
43432,1,0,0,1,1
43433,1,0,0,1,1
43434,1,0,0,1,1
43435,1,0,0,1,1
43436,1,0,0,1,1
43437,1,0,0,1,1
43438,1,0,0,1,1
43439,1,0,0,1,1
43440,1,0,0,1,1
43441,1,0,0,1,1
43442,1,0,0,1,1
43443,1,0,0,1,1
43444,1,0,0,1,1
43445,1,0,0,1,1
43446,1,0,0,1,1
43447,1,0,0,1,1
43448,1,0,0,1,1
43449,1,0,0,1,1
43450,1,0,0,1,1
43451,1,0,0,1,1
43452,1,0,0,1,1
43453,1,0,0,1,1
43454,1,0,0,1,1
43455,1,0,0,1,1
43456,1,0,0,1,1
43457,1,0,0,1,1
43458,1,0,0,1,1
43459,1,0,0,1,1
43460,1,0,0,1,1
43461,1,0,0,1,1
43462,1,0,0,1,1
43463,1,0,0,1,1
43464,1,0,0,1,1
43465,1,0,0,1,1
43466,1,0,0,1,1
43467,1,0,0,1,1
43468,1,0,0,1,1
43469,1,0,0,1,1
43470,1,0,0,1,1
43471,1,0,0,1,1
43472,1,0,0,1,1
43473,1,0,0,1,1
43474,-4,0,-5,-4,1
43475,-4,0,-5,-4,1
43476,-4,0,-5,-4,1
43477,-4,0,-5,-4,1
43478,-4,0,-5,-4,1
43479,-4,0,-5,-4,1
43480,-4,0,-5,-4,1
43481,-4,0,-5,-4,1
43482,-4,0,-5,-4,1
43483,-4,0,-5,-4,1
43484,-4,0,-5,-4,1
43485,-4,0,-5,-4,1
43486,-4,0,-5,-4,1
43487,-4,0,-5,-4,1
43488,-4,0,-5,-4,1
43489,-4,0,-5,-4,1
43490,-4,0,-5,-4,1
43491,-4,0,-5,-4,1
43492,-4,0,-5,-4,1
43493,-4,0,-5,-4,1
43494,-4,0,-5,-4,1
43495,-4,0,-5,-4,1
43496,-4,0,-5,-4,1
43497,-4,0,-5,-4,1
43498,-4,0,-5,-4,1
43499,-4,0,-5,-4,1
43500,-4,0,-5,-4,1
43501,-4,0,-5,-4,1
43502,-4,0,-5,-4,1
43503,-4,0,-5,-4,1
43504,-4,0,-5,-4,1
43505,-4,0,-5,-4,1
43506,-4,0,-5,-4,1
43507,-4,0,-5,-4,1
43508,-4,0,-5,-4,1
43509,-4,0,-5,-4,1
43510,-4,0,-5,-4,1
43511,-4,0,-5,-4,1
43512,-4,0,-5,-4,1
43513,-4,0,-5,-4,1
43514,-4,0,-5,-4,1
43515,-4,0,-5,-4,1
43516,-4,0,-5,-4,1
43517,-4,0,-5,-4,1
43518,-4,0,-5,-4,1
43519,-4,0,-5,-4,1
43520,-4,0,-5,-4,1
43521,-4,0,-5,-4,1
43522,-4,0,-5,-4,1
43523,-4,0,-5,-4,1
43524,-4,0,-5,-4,1
43525,-4,0,-5,-4,1
43526,-4,0,-5,-4,1
43527,-4,0,-5,-4,1
43528,-4,0,-5,-4,1
43529,-4,0,-5,-4,1
43530,-4,0,-5,-4,1
43531,-4,0,-5,-4,1
43532,-4,0,-5,-4,1
43533,-4,0,-5,-4,1
43534,-6,0,9,-6,1
43535,-6,0,9,-6,1
43536,-6,0,9,-6,1
43537,-6,0,9,-6,1
43538,-6,0,9,-6,1
43539,-6,0,9,-6,1
43540,-6,0,9,-6,1
43541,-6,0,9,-6,1
43542,-6,0,9,-6,1
43543,-6,0,9,-6,1
43544,-6,0,9,-6,1
43545,-6,0,9,-6,1
43546,-6,0,9,-6,1
43547,-6,0,9,-6,1
43548,-6,0,9,-6,1
43549,-6,0,9,-6,1
43550,-6,0,9,-6,1
43551,-6,0,9,-6,1
43552,-6,0,9,-6,1
43553,-6,0,9,-6,1
43554,-6,0,9,-6,1
43555,-6,0,9,-6,1
43556,-6,0,9,-6,1
43557,-6,0,9,-6,1
43558,-6,0,9,-6,1
43559,-6,0,9,-6,1
43560,-6,0,9,-6,1
43561,-6,0,9,-6,1
43562,-6,0,9,-6,1
43563,-6,0,9,-6,1
43564,-6,0,9,-6,1
43565,-6,0,9,-6,1
43566,-6,0,9,-6,1
43567,-6,0,9,-6,1
43568,-6,0,9,-6,1
43569,-6,0,9,-6,1
43570,-6,0,9,-6,1
43571,-6,0,9,-6,1
43572,-6,0,9,-6,1
43573,-6,0,9,-6,1
43574,-6,0,9,-6,1
43575,-6,0,9,-6,1
43576,-6,0,9,-6,1
43577,-6,0,9,-6,1
43578,-6,0,9,-6,1
43579,-6,0,9,-6,1
43580,-6,0,9,-6,1
43581,-6,0,9,-6,1
43582,-6,0,9,-6,1
43583,-6,0,9,-6,1
43584,-6,0,9,-6,1
43585,-6,0,9,-6,1
43586,-6,0,9,-6,1
43587,-6,0,9,-6,1
43588,-6,0,9,-6,1
43589,-6,0,9,-6,1
43590,-6,0,9,-6,1
43591,-6,0,9,-6,1
43592,-6,0,9,-6,1
43593,-6,0,9,-6,1
43594,-7,0,-7,-7,1
43595,-7,0,-7,-7,1
43596,-7,0,-7,-7,1
43597,-7,0,-7,-7,1
43598,-7,0,-7,-7,1
43599,-7,0,-7,-7,1
43600,-7,0,-7,-7,1
43601,-7,0,-7,-7,1
43602,-7,0,-7,-7,1
43603,-7,0,-7,-7,1
43604,-7,0,-7,-7,1
43605,-7,0,-7,-7,1
43606,-7,0,-7,-7,1
43607,-7,0,-7,-7,1
43608,-7,0,-7,-7,1
43609,-7,0,-7,-7,1
43610,-7,0,-7,-7,1
43611,-7,0,-7,-7,1
43612,-7,0,-7,-7,1
43613,-7,0,-7,-7,1
43614,-7,0,-7,-7,1
43615,-7,0,-7,-7,1
43616,-7,0,-7,-7,1
43617,-7,0,-7,-7,1
43618,-7,0,-7,-7,1
43619,-7,0,-7,-7,1
43620,-7,0,-7,-7,1
43621,-7,0,-7,-7,1
43622,-7,0,-7,-7,1
43623,-7,0,-7,-7,1
43624,-7,0,-7,-7,1
43625,-7,0,-7,-7,1
43626,-7,0,-7,-7,1
43627,-7,0,-7,-7,1
43628,-7,0,-7,-7,1
43629,-7,0,-7,-7,1
43630,-7,0,-7,-7,1
43631,-7,0,-7,-7,1
43632,-7,0,-7,-7,1
43633,-7,0,-7,-7,1
43634,-7,0,-7,-7,1
43635,-7,0,-7,-7,1
43636,-7,0,-7,-7,1
43637,-7,0,-7,-7,1
43638,-7,0,-7,-7,1
43639,-7,0,-7,-7,1
43640,-7,0,-7,-7,1
43641,-7,0,-7,-7,1
43642,-7,0,-7,-7,1
43643,-7,0,-7,-7,1
43644,-7,0,-7,-7,1
43645,-7,0,-7,-7,1
43646,3,0,-5,3,1
43647,3,0,-5,3,1
43648,3,0,-5,3,1
43649,3,0,-5,3,1
43650,3,0,-5,3,1
43651,3,0,-5,3,1
43652,3,0,-5,3,1
43653,3,0,-5,3,1
43654,3,0,-5,3,1
43655,3,0,-5,3,1
43656,3,0,-5,3,1
43657,3,0,-5,3,1
43658,3,0,-5,3,1
43659,3,0,-5,3,1
43660,3,0,-5,3,1
43661,3,0,-5,3,1
43662,3,0,-5,3,1
43663,3,0,-5,3,1
43664,3,0,-5,3,1
43665,3,0,-5,3,1
43666,3,0,-5,3,1
43667,3,0,-5,3,1
43668,3,0,-5,3,1
43669,3,0,-5,3,1
43670,3,0,-5,3,1
43671,3,0,-5,3,1
43672,3,0,-5,3,1
43673,3,0,-5,3,1
43674,3,0,-5,3,1
43675,3,0,-5,3,1
43676,3,0,-5,3,1
43677,3,0,-5,3,1
43678,3,0,-5,3,1
43679,3,0,-5,3,1
43680,3,0,-5,3,1
43681,3,0,-5,3,1
43682,3,0,-5,3,1
43683,3,0,-5,3,1
43684,3,0,-5,3,1
43685,3,0,-5,3,1
43686,3,0,-5,3,1
43687,3,0,-5,3,1
43688,3,0,-5,3,1
43689,3,0,-5,3,1
43690,3,0,-5,3,1
43691,3,0,-5,3,1
43692,3,0,-5,3,1
43693,3,0,-5,3,1
43694,-9,0,-5,-9,1
43695,-9,0,-5,-9,1
43696,-9,0,-5,-9,1
43697,-9,0,-5,-9,1
43698,-9,0,-5,-9,1
43699,-9,0,-5,-9,1
43700,-9,0,-5,-9,1
43701,-9,0,-5,-9,1
43702,-9,0,-5,-9,1
43703,-9,0,-5,-9,1
43704,-9,0,-5,-9,1
43705,-9,0,-5,-9,1
43706,-9,0,-5,-9,1
43707,-9,0,-5,-9,1
43708,-9,0,-5,-9,1
43709,-9,0,-5,-9,1
43710,-9,0,-5,-9,1
43711,-9,0,-5,-9,1
43712,-9,0,-5,-9,1
43713,-9,0,-5,-9,1
43714,-9,0,-5,-9,1
43715,-9,0,-5,-9,1
43716,-9,0,-5,-9,1
43717,-9,0,-5,-9,1
43718,-9,0,-5,-9,1
43719,-9,0,-5,-9,1
43720,-9,0,-5,-9,1
43721,-9,0,-5,-9,1
43722,-9,0,-5,-9,1
43723,-9,0,-5,-9,1
43724,-9,0,-5,-9,1
43725,-9,0,-5,-9,1
43726,-9,0,-5,-9,1
43727,-9,0,-5,-9,1
43728,-9,0,-5,-9,1
43729,-9,0,-5,-9,1
43730,-9,0,-5,-9,1
43731,-9,0,-5,-9,1
43732,-9,0,-5,-9,1
43733,-9,0,-5,-9,1
43734,-9,0,-5,-9,1
43735,-9,0,-5,-9,1
43736,-9,0,-5,-9,1
43737,-9,0,-5,-9,1
43738,-9,0,-5,-9,1
43739,-9,0,-5,-9,1
43740,-9,0,-5,-9,1
43741,-9,0,-5,-9,1
43742,-9,0,-5,-9,1
43743,-9,0,-5,-9,1
43744,-9,0,-5,-9,1
43745,-9,0,-5,-9,1
43746,-9,0,-5,-9,1
43747,-9,0,-5,-9,1
43748,-9,0,-5,-9,1
43749,-9,0,-5,-9,1
43750,-9,0,-5,-9,1
43751,-4,0,-1,-4,1
43752,-4,0,-1,-4,1
43753,-4,0,-1,-4,1
43754,-4,0,-1,-4,1
43755,-4,0,-1,-4,1
43756,-4,0,-1,-4,1
43757,-4,0,-1,-4,1
43758,-4,0,-1,-4,1
43759,-4,0,-1,-4,1
43760,-4,0,-1,-4,1
43761,-4,0,-1,-4,1
43762,-4,0,-1,-4,1
43763,-4,0,-1,-4,1
43764,-4,0,-1,-4,1
43765,-4,0,-1,-4,1
43766,-4,0,-1,-4,1
43767,-4,0,-1,-4,1
43768,-4,0,-1,-4,1
43769,-4,0,-1,-4,1
43770,-4,0,-1,-4,1
43771,-4,0,-1,-4,1
43772,-4,0,-1,-4,1
43773,-4,0,-1,-4,1
43774,-4,0,-1,-4,1
43775,-4,0,-1,-4,1
43776,-4,0,-1,-4,1
43777,-4,0,-1,-4,1
43778,-4,0,-1,-4,1
43779,-4,0,-1,-4,1
43780,-4,0,-1,-4,1
43781,-4,0,-1,-4,1
43782,-4,0,-1,-4,1
43783,-4,0,-1,-4,1
43784,-4,0,-1,-4,1
43785,-4,0,-1,-4,1
43786,-4,0,-1,-4,1
43787,-4,0,-1,-4,1
43788,-4,0,-1,-4,1
43789,-4,0,-1,-4,1
43790,-4,0,-1,-4,1
43791,-4,0,-1,-4,1
43792,-4,0,-1,-4,1
43793,-4,0,-1,-4,1
43794,-4,0,-1,-4,1
43795,-4,0,-1,-4,1
43796,-4,0,-1,-4,1
43797,-4,0,-1,-4,1
43798,-4,0,-1,-4,1
43799,-4,0,-1,-4,1
43800,-4,0,-1,-4,1
43801,-4,0,-1,-4,1
43802,-4,0,-1,-4,1
43803,-4,0,-1,-4,1
43804,-4,0,-1,-4,1
43805,-4,0,-1,-4,1
43806,-4,0,-1,-4,1
43807,-4,0,-1,-4,1
43808,-4,0,-1,-4,1
43809,-4,0,-1,-4,1
43810,-4,0,-1,-4,1
43811,2,0,1,2,1
43812,2,0,1,2,1
43813,2,0,1,2,1
43814,2,0,1,2,1
43815,2,0,1,2,1
43816,2,0,1,2,1
43817,2,0,1,2,1
43818,2,0,1,2,1
43819,2,0,1,2,1
43820,2,0,1,2,1
43821,2,0,1,2,1
43822,2,0,1,2,1
43823,2,0,1,2,1
43824,2,0,1,2,1
43825,2,0,1,2,1
43826,2,0,1,2,1
43827,2,0,1,2,1
43828,2,0,1,2,1
43829,2,0,1,2,1
43830,2,0,1,2,1
43831,2,0,1,2,1
43832,2,0,1,2,1
43833,2,0,1,2,1
43834,2,0,1,2,1
43835,2,0,1,2,1
43836,2,0,1,2,1
43837,2,0,1,2,1
43838,2,0,1,2,1
43839,2,0,1,2,1
43840,2,0,1,2,1
43841,2,0,1,2,1
43842,2,0,1,2,1
43843,2,0,1,2,1
43844,2,0,1,2,1
43845,2,0,1,2,1
43846,2,0,1,2,1
43847,2,0,1,2,1
43848,2,0,1,2,1
43849,2,0,1,2,1
43850,2,0,1,2,1
43851,2,0,1,2,1
43852,2,0,1,2,1
43853,2,0,1,2,1
43854,2,0,1,2,1
43855,2,0,1,2,1
43856,2,0,1,2,1
43857,2,0,1,2,1
43858,2,0,1,2,1
43859,2,0,1,2,1
43860,2,0,1,2,1
43861,2,0,1,2,1
43862,2,0,1,2,1
43863,2,0,1,2,1
43864,1,0,4,1,1
43865,1,0,4,1,1
43866,1,0,4,1,1
43867,1,0,4,1,1
43868,1,0,4,1,1
43869,1,0,4,1,1
43870,1,0,4,1,1
43871,1,0,4,1,1
43872,1,0,4,1,1
43873,1,0,4,1,1
43874,1,0,4,1,1
43875,1,0,4,1,1
43876,1,0,4,1,1
43877,1,0,4,1,1
43878,1,0,4,1,1
43879,1,0,4,1,1
43880,1,0,4,1,1
43881,1,0,4,1,1
43882,1,0,4,1,1
43883,1,0,4,1,1
43884,1,0,4,1,1
43885,1,0,4,1,1
43886,1,0,4,1,1
43887,1,0,4,1,1
43888,1,0,4,1,1
43889,1,0,4,1,1
43890,1,0,4,1,1
43891,1,0,4,1,1
43892,1,0,4,1,1
43893,1,0,4,1,1
43894,1,0,4,1,1
43895,1,0,4,1,1
43896,1,0,4,1,1
43897,1,0,4,1,1
43898,1,0,4,1,1
43899,1,0,4,1,1
43900,1,0,4,1,1
43901,1,0,4,1,1
43902,1,0,4,1,1
43903,1,0,4,1,1
43904,1,0,4,1,1
43905,1,0,4,1,1
43906,1,0,4,1,1
43907,1,0,4,1,1
43908,1,0,4,1,1
43909,1,0,4,1,1
43910,1,0,4,1,1
43911,1,0,4,1,1
43912,1,0,4,1,1
43913,-7,0,-7,-7,1
43914,-7,0,-7,-7,1
43915,-7,0,-7,-7,1
43916,-7,0,-7,-7,1
43917,-7,0,-7,-7,1
43918,-7,0,-7,-7,1
43919,-7,0,-7,-7,1
43920,-7,0,-7,-7,1
43921,-7,0,-7,-7,1
43922,-7,0,-7,-7,1
43923,-7,0,-7,-7,1
43924,-7,0,-7,-7,1
43925,-7,0,-7,-7,1
43926,-7,0,-7,-7,1
43927,-7,0,-7,-7,1
43928,-7,0,-7,-7,1
43929,-7,0,-7,-7,1
43930,-7,0,-7,-7,1
43931,-7,0,-7,-7,1
43932,-7,0,-7,-7,1
43933,-7,0,-7,-7,1
43934,-7,0,-7,-7,1
43935,-7,0,-7,-7,1
43936,-7,0,-7,-7,1
43937,-7,0,-7,-7,1
43938,-7,0,-7,-7,1
43939,-7,0,-7,-7,1
43940,-7,0,-7,-7,1
43941,-7,0,-7,-7,1
43942,-7,0,-7,-7,1
43943,-7,0,-7,-7,1
43944,-7,0,-7,-7,1
43945,-7,0,-7,-7,1
43946,-7,0,-7,-7,1
43947,-7,0,-7,-7,1
43948,-7,0,-7,-7,1
43949,-7,0,-7,-7,1
43950,-7,0,-7,-7,1
43951,-7,0,-7,-7,1
43952,-7,0,-7,-7,1
43953,-7,0,-7,-7,1
43954,-7,0,-7,-7,1
43955,-7,0,-7,-7,1
43956,-7,0,-7,-7,1
43957,-7,0,-7,-7,1
43958,-7,0,-7,-7,1
43959,-7,0,-7,-7,1
43960,-7,0,-7,-7,1
43961,-7,0,-7,-7,1
43962,-7,0,-7,-7,1
43963,-7,0,-7,-7,1
43964,-7,0,-7,-7,1
43965,6,0,0,6,1
43966,6,0,0,6,1
43967,6,0,0,6,1
43968,6,0,0,6,1
43969,6,0,0,6,1
43970,6,0,0,6,1
43971,6,0,0,6,1
43972,6,0,0,6,1
43973,6,0,0,6,1
43974,6,0,0,6,1
43975,6,0,0,6,1
43976,6,0,0,6,1
43977,6,0,0,6,1
43978,6,0,0,6,1
43979,6,0,0,6,1
43980,6,0,0,6,1
43981,6,0,0,6,1
43982,6,0,0,6,1
43983,6,0,0,6,1
43984,6,0,0,6,1
43985,6,0,0,6,1
43986,6,0,0,6,1
43987,6,0,0,6,1
43988,6,0,0,6,1
43989,6,0,0,6,1
43990,6,0,0,6,1
43991,6,0,0,6,1
43992,6,0,0,6,1
43993,6,0,0,6,1
43994,6,0,0,6,1
43995,6,0,0,6,1
43996,6,0,0,6,1
43997,6,0,0,6,1
43998,6,0,0,6,1
43999,6,0,0,6,1
44000,6,0,0,6,1
44001,6,0,0,6,1
44002,6,0,0,6,1
44003,6,0,0,6,1
44004,6,0,0,6,1
44005,6,0,0,6,1
44006,6,0,0,6,1
44007,6,0,0,6,1
44008,6,0,0,6,1
44009,6,0,0,6,1
44010,6,0,0,6,1
44011,6,0,0,6,1
44012,6,0,0,6,1
44013,6,0,0,6,1
44014,3,0,-10,3,1
44015,3,0,-10,3,1
44016,3,0,-10,3,1
44017,3,0,-10,3,1
44018,3,0,-10,3,1
44019,3,0,-10,3,1
44020,3,0,-10,3,1
44021,3,0,-10,3,1
44022,3,0,-10,3,1
44023,3,0,-10,3,1
44024,3,0,-10,3,1
44025,3,0,-10,3,1
44026,3,0,-10,3,1
44027,3,0,-10,3,1
44028,3,0,-10,3,1
44029,3,0,-10,3,1
44030,3,0,-10,3,1
44031,3,0,-10,3,1
44032,3,0,-10,3,1
44033,3,0,-10,3,1
44034,3,0,-10,3,1
44035,3,0,-10,3,1
44036,3,0,-10,3,1
44037,3,0,-10,3,1
44038,3,0,-10,3,1
44039,3,0,-10,3,1
44040,3,0,-10,3,1
44041,3,0,-10,3,1
44042,3,0,-10,3,1
44043,3,0,-10,3,1
44044,3,0,-10,3,1
44045,3,0,-10,3,1
44046,3,0,-10,3,1
44047,3,0,-10,3,1
44048,3,0,-10,3,1
44049,3,0,-10,3,1
44050,3,0,-10,3,1
44051,3,0,-10,3,1
44052,3,0,-10,3,1
44053,3,0,-10,3,1
44054,3,0,-10,3,1
44055,3,0,-10,3,1
44056,3,0,-10,3,1
44057,3,0,-10,3,1
44058,3,0,-10,3,1
44059,3,0,-10,3,1
44060,3,0,-10,3,1
44061,3,0,-10,3,1
44062,4,0,1,4,1
44063,4,0,1,4,1
44064,4,0,1,4,1
44065,4,0,1,4,1
44066,4,0,1,4,1
44067,4,0,1,4,1
44068,4,0,1,4,1
44069,4,0,1,4,1
44070,4,0,1,4,1
44071,4,0,1,4,1
44072,4,0,1,4,1
44073,4,0,1,4,1
44074,4,0,1,4,1
44075,4,0,1,4,1
44076,4,0,1,4,1
44077,4,0,1,4,1
44078,4,0,1,4,1
44079,4,0,1,4,1
44080,4,0,1,4,1
44081,4,0,1,4,1
44082,4,0,1,4,1
44083,4,0,1,4,1
44084,4,0,1,4,1
44085,4,0,1,4,1
44086,4,0,1,4,1
44087,4,0,1,4,1
44088,4,0,1,4,1
44089,4,0,1,4,1
44090,4,0,1,4,1
44091,4,0,1,4,1
44092,4,0,1,4,1
44093,4,0,1,4,1
44094,4,0,1,4,1
44095,4,0,1,4,1
44096,4,0,1,4,1
44097,4,0,1,4,1
44098,4,0,1,4,1
44099,4,0,1,4,1
44100,4,0,1,4,1
44101,4,0,1,4,1
44102,4,0,1,4,1
44103,4,0,1,4,1
44104,4,0,1,4,1
44105,4,0,1,4,1
44106,7,0,1,7,1
44107,7,0,1,7,1
44108,7,0,1,7,1
44109,7,0,1,7,1
44110,7,0,1,7,1
44111,7,0,1,7,1
44112,7,0,1,7,1
44113,7,0,1,7,1
44114,7,0,1,7,1
44115,7,0,1,7,1
44116,7,0,1,7,1
44117,7,0,1,7,1
44118,7,0,1,7,1
44119,7,0,1,7,1
44120,7,0,1,7,1
44121,7,0,1,7,1
44122,7,0,1,7,1
44123,7,0,1,7,1
44124,7,0,1,7,1
44125,7,0,1,7,1
44126,7,0,1,7,1
44127,7,0,1,7,1
44128,7,0,1,7,1
44129,7,0,1,7,1
44130,7,0,1,7,1
44131,7,0,1,7,1
44132,7,0,1,7,1
44133,7,0,1,7,1
44134,7,0,1,7,1
44135,7,0,1,7,1
44136,7,0,1,7,1
44137,7,0,1,7,1
44138,7,0,1,7,1
44139,7,0,1,7,1
44140,7,0,1,7,1
44141,7,0,1,7,1
44142,7,0,1,7,1
44143,7,0,1,7,1
44144,7,0,1,7,1
44145,7,0,1,7,1
44146,7,0,1,7,1
44147,7,0,1,7,1
44148,7,0,1,7,1
44149,7,0,1,7,1
44150,7,0,1,7,1
44151,7,0,1,7,1
44152,7,0,1,7,1
44153,-8,0,-7,-8,1
44154,-8,0,-7,-8,1
44155,-8,0,-7,-8,1
44156,-8,0,-7,-8,1
44157,-8,0,-7,-8,1
44158,-8,0,-7,-8,1
44159,-8,0,-7,-8,1
44160,-8,0,-7,-8,1
44161,-8,0,-7,-8,1
44162,-8,0,-7,-8,1
44163,-8,0,-7,-8,1
44164,-8,0,-7,-8,1
44165,-8,0,-7,-8,1
44166,-8,0,-7,-8,1
44167,-8,0,-7,-8,1
44168,-8,0,-7,-8,1
44169,-8,0,-7,-8,1
44170,-8,0,-7,-8,1
44171,-8,0,-7,-8,1
44172,-8,0,-7,-8,1
44173,-8,0,-7,-8,1
